"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"17502",0,"tcp","http","SF",210,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,49,255,1,0,0.02,0.03,0,0.02,0,0.02,"normal"
"17504",0,"tcp","http","SF",297,8422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal"
"17505",27,"tcp","ftp","SF",910,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,211,66,0.31,0.03,0,0,0,0,0,0,"normal"
"17506",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,13,1,1,0,0,0.12,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,"anomaly"
"17507",0,"tcp","smtp","SF",642,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,185,0.8,0.1,0.03,0.03,0,0,0,0,"normal"
"17508",7,"tcp","smtp","SF",1837,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,68,51,0.75,0.04,0.01,0,0,0,0,0,"normal"
"17511",3,"udp","domain_u","SF",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,1,0,0.16,191,156,0.82,0.02,0.03,0,0,0,0,0,"normal"
"17512",0,"tcp","mtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,5,1,1,0,0,0.03,0.08,0,255,5,0.02,0.08,0,0,1,1,0,0,"anomaly"
"17513",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,1,0,1,1,73,1,0,1,0.51,0,0,0,0,"anomaly"
"17514",0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,1,1,0,0,0.02,0.07,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"17515",0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,96,96,1,0,0.01,0,0,0,0.16,0.16,"anomaly"
"17516",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1,0.03,0,0.94,1,0,1,0,255,1,0,0.97,0,0,0.04,0,0.92,1,"anomaly"
"17517",0,"udp","domain_u","SF",46,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,"normal"
"17518",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,74,0.29,0.2,0.29,0,0,0,0,0,"anomaly"
"17519",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16,1,1,0,0,0.16,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"17520",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,1,0,0,0.03,0.1,0,255,12,0.05,0.08,0,0,1,1,0,0,"anomaly"
"17521",0,"tcp","ftp_data","SF",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,56,4,0.07,0.11,0.07,0,0.04,0,0.05,0,"normal"
"17522",0,"tcp","efs","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,0.92,0.17,0,255,11,0.04,0.07,0,0,1,1,0,0,"anomaly"
"17523",21223,"tcp","private","RSTR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.65,1,0,0,0,1,1,"anomaly"
"17524",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,"anomaly"
"17525",0,"tcp","smtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,10,139,0.4,0.2,0.2,0.01,0.1,0.02,0,0,"normal"
"17526",0,"tcp","ftp_data","SF",11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,60,28,0.47,0.08,0.47,0,0,0,0.03,0,"normal"
"17528",0,"tcp","http","SF",160,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0.18,12,255,1,0,0.08,0.03,0,0,0,0,"normal"
"17529",1,"tcp","smtp","SF",1190,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,85,73,0.86,0.05,0.01,0,0,0,0,0,"normal"
"17530",0,"tcp","printer","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,22,1,1,0,0,0.16,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,"anomaly"
"17533",0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,5,1,1,0,0,0.02,0.05,0,255,5,0.02,0.05,0,0,1,1,0,0,"anomaly"
"17534",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0.08,0.75,0,255,1,0,0.32,1,0,0,0,0,0,"anomaly"
"17535",0,"tcp","http","SF",230,7745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,1,0,0.08,69,255,1,0,0.01,0.03,0,0,0,0,"normal"
"17536",0,"tcp","http","SF",310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,234,0.92,0.01,0,0,0.01,0.01,0,0,"normal"
"17537",0,"tcp","http","SF",325,11905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,1,0,0.2,36,254,1,0,0.03,0.05,0,0,0,0,"normal"
"17538",0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"anomaly"
"17540",0,"tcp","http","SF",235,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,167,255,1,0,0.01,0.01,0,0,0,0,"normal"
"17541",0,"tcp","http","SF",295,687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.06,0.06,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17542",0,"tcp","http","SF",256,861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17543",0,"tcp","http","SF",197,2941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,1,0,0.09,8,255,1,0,0.12,0.01,0,0,0,0,"normal"
"17544",0,"udp","domain_u","SF",44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"17545",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,1,1,101,1,0,1,0.5,0,0,0,0,"anomaly"
"17546",0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,82,82,1,0,0.01,0,0,0,0.17,0.17,"anomaly"
"17548",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,62,1,0,1,0.52,0,0,0,0,"anomaly"
"17549",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,13,1,1,0,0,0.06,0.07,0,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
"17550",0,"tcp","ftp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,6,1,1,0,0,0.02,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,"anomaly"
"17552",0,"tcp","ftp_data","SF",740,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,48,74,0.25,0.06,0.25,0.03,0,0,0,0,"normal"
"17554",0,"tcp","http","SF",319,3112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,1,0,0.21,211,255,1,0,0,0.03,0,0,0,0,"normal"
"17556",0,"icmp","ecr_i","SF",1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,12,0.05,0.02,0.05,0,0,0,0,0,"anomaly"
"17557",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,1,1,0,0,0.05,0.07,0,109,5,0.05,0.09,0.01,0,1,1,0,0,"anomaly"
"17558",0,"tcp","other","SF",59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0.06,0,0,0,0.06,0.41,0,86,1,0.01,0.1,0.27,0,0.01,0,0,0,"normal"
"17559",0,"tcp","http","SF",298,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,"normal"
"17560",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,13,1,1,0,0,0.1,0.05,0,255,26,0.1,0.05,0,0,1,1,0,0,"anomaly"
"17561",0,"tcp","ftp_data","SF",175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,199,108,0.54,0.03,0.54,0.02,0,0,0,0,"normal"
"17562",0,"icmp","eco_i","SF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,64,90,0.98,0.03,0.98,0.17,0,0,0,0,"normal"
"17563",21023,"tcp","private","RSTR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.63,1,0,0,0,1,1,"anomaly"
"17564",0,"tcp","smtp","SF",47,283,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,234,135,0.58,0.03,0,0,0,0,0,0,"normal"
"17565",0,"tcp","http","SF",208,1204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,33,255,1,0,0.03,0.02,0,0,0,0,"normal"
"17566",0,"udp","domain_u","SF",46,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,146,0,0,0,0,1,0,0.01,178,213,0.9,0.01,0.9,0.01,0,0,0.05,0,"normal"
"17567",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,255,1,0,0.25,0.07,0,0,1,0.49,"normal"
"17568",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,1,0,1,1,255,1,0,1,0.5,0,0,0,0,"anomaly"
"17569",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,1,1,0,0,0.02,0.08,0,255,3,0.01,0.09,0,0,1,1,0,0,"anomaly"
"17571",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.17,0,0.83,1,0,1,0,255,1,0,1,0,0,0.18,0,0.82,1,"anomaly"
"17573",0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,1,0,0,0.01,0.08,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
"17574",3949,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.82,0.98,0,0,0,0,0,"normal"
"17575",0,"tcp","http","SF",244,27000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,53,255,1,0,0.02,0.05,0,0,0,0,"normal"
"17576",0,"tcp","http","SF",199,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,"normal"
"17578",0,"tcp","http","SF",360,1738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17579",0,"tcp","http","SF",318,1861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal"
"17580",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,28,1,0.39,0,0,0.05,0.06,0.11,255,11,0.04,0.08,0,0,1,1,0,0,"anomaly"
"17581",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57,57,1,0,0.02,0,0,0,0.58,0.58,"normal"
"17582",294,"tcp","telnet","SF",237,1885,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,218,35,0.16,0.03,0,0,0,0.03,0.01,0.06,"normal"
"17583",0,"udp","domain_u","SF",44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,267,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,"normal"
"17584",0,"tcp","ftp_data","SF",0,20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,183,125,0.55,0.03,0.01,0.02,0,0,0,0,"normal"
"17585",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,15,0,0,1,1,0.11,0.07,0,255,15,0.06,0.06,0,0,0,0,1,1,"anomaly"
"17586",0,"tcp","http","SF",207,1588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.38,116,255,1,0,0.01,0.01,0,0,0,0,"normal"
"17590",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,18,1,1,0,0,0.15,0.07,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"17591",0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,461,0,0,0,0,1,0,0,21,21,1,0,1,0,0,0,0,0,"anomaly"
"17592",0,"tcp","http","SF",209,9158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,120,255,1,0,0.01,0.01,0,0,0,0,"normal"
"17593",0,"tcp","supdup","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,11,1,1,0,0,0.05,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,"anomaly"
"17594",0,"tcp","http","RSTR",47612,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.5,0.67,1,0,0.67,255,255,1,0,0,0,0,0,0.04,0.04,"anomaly"
"17598",0,"tcp","http","SF",265,1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,1,0,0.25,53,255,1,0,0.02,0.04,0,0,0,0,"normal"
"17599",0,"udp","domain_u","SF",45,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,203,0,0,0,0,1,0.01,0,93,60,0.65,0.02,0.01,0,0,0,0,0,"normal"
"17601",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,3,1,1,0,0,0.02,0.06,0,255,17,0.07,0.08,0,0,1,1,0,0,"anomaly"
"17602",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,10,1,1,0,0,0.04,0.06,0,255,14,0.05,0.05,0,0,1,1,0,0,"anomaly"
"17603",0,"tcp","sunrpc","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,15,1,1,0,0,0.06,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,"anomaly"
"17604",0,"tcp","http","SF",340,698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,30,255,1,0,0.03,0.02,0,0,0,0,"normal"
"17607",0,"tcp","uucp_path","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,"anomaly"
"17608",4,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,12,0.86,0.14,0.21,0,0,0,0,0,"normal"
"17609",0,"tcp","http","SF",337,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0.04,1,0,0.08,118,109,0.92,0.02,0.01,0,0.01,0.01,0,0,"normal"
"17610",0,"tcp","http","SF",206,49163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,10,255,1,0,0.1,0.09,0,0,0,0,"normal"
"17612",0,"udp","domain_u","SF",42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,66,203,0.74,0.03,0.74,0.01,0.02,0,0.2,0,"normal"
"17613",0,"tcp","efs","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,24,1,1,0,0,0.16,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,"anomaly"
"17614",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.76,0.75,0,0,0,0.75,1,"anomaly"
"17615",0,"tcp","http","SF",196,5670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,24,255,1,0,0.04,0.05,0,0,0,0,"normal"
"17616",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,1,0,0,255,44,0.17,0.01,0.17,0,0,0,0,0,"anomaly"
"17617",0,"udp","domain_u","SF",46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17618",0,"tcp","http","SF",203,11262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0.08,1,0,0.23,6,255,1,0,0.17,0.04,0,0,0,0.01,"normal"
"17619",0,"tcp","http","SF",308,960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,127,255,1,0,0.01,0.01,0,0,0,0,"normal"
"17621",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0.62,0.62,1,0,0,48,251,1,0,0.02,0.18,0,0,0.9,0.98,"normal"
"17622",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,54,1,0.02,1,0.02,0,0,0,0.94,1,"anomaly"
"17623",0,"tcp","finger","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,1,0,0,0.31,0.07,0,71,13,0.13,0.06,0.06,0.15,0.97,0.69,0,0,"anomaly"
"17624",0,"tcp","mtp","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0,0,1,1,"anomaly"
"17625",0,"udp","domain_u","SF",43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,1,0.01,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
"17626",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,"anomaly"
"17627",0,"tcp","ftp_data","SF",1470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,144,0.56,0.02,0.56,0,0,0.01,0,0,"normal"
"17628",0,"udp","domain_u","SF",46,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,259,0,0,0,0,1,0,0,255,236,0.93,0.01,0,0,0,0,0,0,"normal"
"17630",0,"tcp","http","SF",201,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,"normal"
"17631",0,"udp","domain_u","SF",46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0,0,0,0,1,0,0.01,255,218,0.85,0.01,0,0,0,0,0,0,"normal"
"17632",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,249,0.98,0.01,0.98,0,0,0,0,0,"anomaly"
"17633",1,"tcp","smtp","SF",1372,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,97,140,0.51,0.06,0.01,0.01,0,0.01,0,0,"normal"
"17635",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,8,1,1,0,0,0.06,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,"anomaly"
"17636",0,"tcp","http","SF",148,6281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,69,255,1,0,0.01,0.02,0,0,0,0,"normal"
"17637",0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,1,0,0,55,35,0.64,0.04,0.02,0,0.96,0.94,0,0,"anomaly"
"17638",5042,"tcp","ftp_data","SF",0,5129964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,64,0.25,0.02,0,0,0.72,0.83,0,0,"normal"
"17639",0,"tcp","other","SF",4539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0.14,0,0,0,0.05,0.67,0,130,1,0.01,0.23,0.33,0,0.05,0,0,0,"normal"
"17640",0,"tcp","http","SF",251,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17641",0,"udp","domain_u","SF",44,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,213,0,0,0,0,1,0,0.02,203,196,0.8,0.01,0.72,0.01,0,0,0.07,0,"normal"
"17642",0,"tcp","auth","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1,1,1,0,0,0,0.06,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
"17644",28,"udp","domain_u","SF",46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0.33,0.67,0.33,82,79,0.96,0.02,0.01,0,0,0,0,0,"normal"
"17647",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,137,0.54,0.04,0.54,0,0,0,0,0,"anomaly"
"17649",0,"tcp","http","SF",198,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.05,0,0,0,0,"normal"
"17650",2,"tcp","ftp","SF",1221,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,139,0.55,0.02,0,0,0,0,0,0,"anomaly"
"17651",0,"tcp","http","SF",183,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,240,0.94,0.02,0,0,0,0,0.03,0.03,"normal"
"17652",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0.62,0.25,0,255,5,0.02,0.96,0.04,0,0.03,0,0.93,0,"anomaly"
"17653",0,"tcp","http","SF",251,10880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"17654",0,"tcp","http","SF",205,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,"normal"
"17655",0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,158,158,1,0,0.01,0,0,0,0.01,0.01,"anomaly"
"17656",0,"tcp","other","SF",4539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0.05,0,0,0,0.05,0.3,0,202,1,0,0.1,0.4,0,0.02,0,0,0,"normal"
"17657",0,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,223,211,0.95,0.01,0,0,0,0,0,0,"normal"
"17658",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,1,1,0,0,0.26,0.07,0,134,52,0.25,0.03,0.01,0.04,1,0.65,0,0,"anomaly"
"17659",0,"tcp","http","SF",224,1265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,57,255,1,0,0.02,0.01,0,0,0,0,"normal"
"17661",0,"tcp","gopher","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,18,1,1,0,0,0.07,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,"anomaly"
"17662",0,"udp","domain_u","SF",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,153,12,0.04,0.04,0.04,0.17,0,0,0,0,"normal"
"17664",0,"tcp","http","SF",284,7195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0.23,10,255,1,0,0.1,0.04,0,0,0,0,"normal"
"17665",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4,1,1,0,0,0.03,0.06,0,83,16,0.19,0.13,0.01,0,1,1,0,0,"anomaly"
